ID,title,author,rating,format
b831,175 Best Air Fryer Recipes,Camilla Saulsbury,4.5,Paperback
b832,Capital Gaines: Smart Things I Learned Doing Stupid Stuff,Chip Gaines,4.7,Hardcover
b833,The Mastery of Love: A Practical Guide to the Art of Relationship: A Toltec Wisdom Book,Don Miguel Ruiz and ,4.7,Paperback
b834,Gender Race and Class in Media: A Critical Reader,Gail Dines and ,,Paperback
b835,Hard Daddy: A Possessive Alpha Male Romance (Height Of Passion),Adele Summers,5,Paperback
b836,Never Girls #1: In a Blink (Disney: The Never Girls),Kiki Thorpe and ,4.6,Paperback
b837,Kate & Blake vs The Ghost Town (Kate & Blake Cozy Mysteries Book 1),Dakota Kahn,,Kindle Edition
b838,The Replacement Chronicles: Omnibus Edition Parts 1-3,Harper Swan,4.6,Kindle Edition
b839,The Best Seafood Cookbook - 50 Delightful Seafood Recipes: How to Cook Seafood and Really Love It,Martha Stephenson,5,Paperback
b840,Manhattan Beach: A Novel,Jennifer Egan,3.8,Hardcover
b841,Nourishing Noodles: Spiralize Nearly 100 Plant-Based Recipes for Zoodles Ribbons and Other Vegetable Spirals,Cristiana Anca,,Flexibound
b842,Mystery: SAVANNAH GONE: A Ray Fontaine Mystery (A Ray Fontaine Mystery Thriller & Suspense Series Book 1),Doug Keeler,,Kindle Edition
b843,Chords: For Beginners - Bundle - The Only 3 Books You Need to Learn How to Play Chords for Beginners Chord Lessons and Chord Tone Soloing Today (Music Best Seller Book 24),Preston Hoffman,4.7,Kindle Edition
b844,The Drop (A Harry Bosch Novel),Michael Connelly,4.5,Mass Market Paperback
b845,Unexpected Arrivals,Stephie Walls,4.5,Kindle Edition
b846,I. A. CRISPR: Does Artificial Intelligence Dream of Genetic Engineering?,L. A. Spangler,4.1,Kindle Edition
b847,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,4.6,Paperback
b848,Wonder,R. J. Palacio,4.9,Hardcover
b849,The Hate U Give,Angie Thomas,4.8,Hardcover
b850,Any Other Name: A Longmire Mystery,Craig Johnson,4.6,Paperback
b851,The Woman in the Window: A Novel,A. J. Finn,4.4,Hardcover
b852,Season of Passion: A Novel,Danielle Steel,4.4,Mass Market Paperback
b853,Adam Stanley Series 4 Book Box Set,Netta Newbound,,Kindle Edition
b854,Oasis (The Last Humans Book 1),Dima Zales and ,4.1,Kindle Edition
b855,The Flirting Games: Teen Romance (The Flirting Games Series Book 1),Stella Wilkinson,4,Kindle Edition
b856,The Secret Child: A gripping novel of family secrets that will leave you in tears,Kerry Fisher,4.5,Paperback
b857,The Lioness of Morocco,Julia Drosten and ,4.3,Paperback
b858,Bakers on Board (The Cupcake Club),Sheryl Berk and ,4.5,Paperback
b859,Anthony Carrick Hardboiled Murder Mysteries: Box Set (Books 1 - 3),Jason Blacker,,Kindle Edition
b860,Flaming Jackass: Sex Drugs and Pizza (Tales From Neopolitan Book 1),Alexander J.,3.7,Kindle Edition
b861,Show Up as Your Best Self: Mindful Leaders Meditation & More,Cathy Quartner Bailey and ,5,Paperback
b862,The Silent Witness,Casey Watson,4.1,Paperback
b863,A Different Pond,Bao Phi and ,4.8,Hardcover
b864,Betty Crocker Lost Recipes: Beloved Vintage Recipes for Today's Kitchen,Betty Crocker,4.4,Hardcover
b865,Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children),Ransom Riggs,4.4,Paperback
b866,Last Breath,Karin Slaughter,4.2,Mass Market Paperback
b867,The Unity Game,Leonora Meriel,4.5,Kindle Edition
b868,Practically Imperfect (Imperfect Series Book 3),Mary Frame,4.5,Kindle Edition
b869,Grandmas are for Giving Tickles (Lift-the-Flap Puffin),Harriet Ziefert and ,4.6,Paperback
b870,End Game: A Kirk McGarvey Novel,David Hagberg,3.9,Mass Market Paperback
b871,Behind Closed Doors: A Novel,B. A. Paris,4.1,Paperback
b872,The Ultimate Cosori™ Electric Pressure Cooker Cookbook:: The Best Mouth watering and Easy Recipes for Everyday,Betty Moore,4.4,Paperback
b873,How to Influence People: The Right Way - The Only 7 Steps You Need to Master Persuasion Manipulation and Impacting People Today (Social Skills Best Seller Book 6),Dean Mack,4.7,Kindle Edition
b874,The Widow's To Do List: A quirky romantic comedy that will make you laugh cry and think,Stephanie Zia,3,Kindle Edition
b875,Messiah: A Tale from the Bad II the Bone Archives (Urban Fantastic Shorts Book 1),Anton Marks,,Kindle Edition
b876,Count to Ten: A Private Novel,James Patterson and ,3.8,Hardcover
b877,Holes,Louis Sachar and ,4.7,Paperback
b878,The Amazing Make-Ahead Baby Food Book: Make 3 Months of Homemade Purees in 3 Hours,Lisa Barrangou,4.8,Hardcover
b879,At Risk: An innocent boy. A sinister secret. Is there no one to save him from danger?,Casey Watson,,Kindle Edition
b880,Cibola Burn (The Expanse),James S. A. Corey,4.4,Paperback
b881,The Death Fields: A Post-Apocalyptic Thriller Books 1-3,Angel Lawson,,Kindle Edition
b882,Life First Boxed Set: Books 1-3,RJ Crayton,,Kindle Edition
b883,BEST HOMEMADE PIZZA GOURMET'S COOKBOOK. Enjoy 25 Creative Healthy Low-Fat Gluten-Free and Fast To Make Gourmet's Pizzas Any Time Of The Day,Rebecca Larsen,4.2,Paperback
b884,Murder Book,Frank F. Weber,4.6,Paperback
b885,Piano Lessons: In 1 Day - Bundle - The Only 4 Books You Need to Learn How to Play Piano Music Piano Chords and Piano Exercises Today (Music Best Seller) (Volume 28),Preston Hoffman,4.8,Paperback
b886,A Criminal Defense (Philadelphia Legal),Myers,4.4,Paperback
b887,Discovery Kids Dinosaurs Rumble Sound Book (Discovery 10 Button),Parragon Books,4.3,Board book
b888,All Time Best Soups (Cook's Illustrated),Cook's Illustrated,4.4,Hardcover
b889,The Man I Love (The Fish Tales Book 1),Suanne Laqueur,4.7,Kindle Edition
b890,Dirty Little Dog: A Horrifying True Story of Child Abuse and the Little Girl Who Couldn't Tell a Soul. (Skylark Child Abuse True Stories Book 1),Kate Skylark and ,4.3,Kindle Edition
b891,Killian's Secret: The Lone Wolf Defenders Book 1,Alicia Montgomery,4.8,Kindle Edition
b892,Nailgun Messiah: A Thriller (Micah Reed Book 1),Jim Heskett,4.2,Kindle Edition
b893,The Day Onyx Cut the Cake,Infinity Jones,,Kindle Edition
b894,Beauty Mark (A Love California Series Novel Book 2),Jan Moran,4.9,Kindle Edition
b895,Charming You (Thirsty Hearts Book 1),Kris Jayne,4,Kindle Edition
b896,America's First Daughter: A Novel,Stephanie Dray and ,4.6,Paperback
b897,Piano Scales: For Beginners - Bundle - The Only 2 Books You Need to Learn Scales for Piano Piano Scale Theory and Piano Scales for Beginners Today (Music Best Seller Book 23),Preston Hoffman,4.6,Kindle Edition
b898,Robicheaux: A Novel,James Lee Burke,4.6,Hardcover
b899,Counting 1 to 10: Get a Head Start on Being Smart,Golden Books,5,Paperback
b900,Hardcore Twenty-Four: A Stephanie Plum Novel,Janet Evanovich,4.1,Hardcover
b901,Thomas Edison: Inventing the Modern World (The True Story of Thomas Edison) (Historical Biographies of Famous People),Alexander Kennedy,,Kindle Edition
b902,The Amendment Killer (Brooks/Lotello Thriller) (Volume 1),Ronald S Barak,4.7,Paperback
b903,Putting the Monkeys to Bed,Gennifer Choldenko and ,4.3,Hardcover
b904,TIME For Kids Grammar Rules!,The Editors of TIME For Kids,4.5,Paperback
b905,Sycamore Row (The Jake Brigance),John Grisham,4.5,Mass Market Paperback
b906,Cat About Town: A Cat Cafe Mystery (Cat Cafe Mystery Series),Cate Conte,4.7,Mass Market Paperback
b907,The Leadership Secrets of Oz: Strategies from Great and Powerful to Flying Monkeys - Unleash Some Magic in Your Management!,BJ Gallagher,5,Hardcover
b908,The Deeper State: Inside the War on Trump by Corrupt Elites Secret Societies and the Builders of An Imminent Final Empire,Maginnis and ,4.4,Paperback
b909,CRAZY HORSES: A Porter Rockwell Adventure (Dark Trails Saga Book 2),David J. West,4.6,Kindle Edition
b910,Edge of Escape,Debra Chapoton,4.8,Kindle Edition
b911,Tempest (Valdemar),Mercedes Lackey,4.2,Mass Market Paperback
b912,The Wife – Part One: A gripping psychological thriller full of twists and lies (The Wife series),ML Roberts,,Kindle Edition
b913,100 Best Fresh Salads,Parragon Books Ltd,4.7,Paperback
b914,The Black Ice (Harry Bosch),Michael Connelly,4.5,Mass Market Paperback
b915,Wool,Hugh Howey,4.6,Paperback
b916,What in the World: Look Again: Fun-tastic Photo Puzzles for Curious Minds (National Geographic Kids),National Geographic Kids,4,Hardcover
b917,My Lame Life: Queen of the Misfits,Jen Mann,4.9,Kindle Edition
b918,Stolen Grace: A psychological thriller and family drama,Arianne Richmonde,3.8,Kindle Edition
b919,City of Endless Night (Agent Pendergast series),Douglas Preston and ,4.3,Hardcover
b920,Joe and Sparky Go to School (Candlewick Sparks),Jamie Michalak and ,,Paperback
b921,End Game (Will Robie Series),David Baldacci,4.3,Paperback
b922,Turtles All the Way Down,John Green,4.5,Hardcover
b923,In the Light of the Garden: A Novel,Heather Burch,4.6,Paperback
b924,A Tale of Two Cities,Charles Dickens,4.5,Paperback
b925,Somewhere Still,Denitta Ward,4.7,Kindle Edition
b926,Etched in Shadow Hill Cemetery,Jocelyn A Dorgan and ,4.7,Kindle Edition
b927,The Terrorist Plot at Gopherville,Steve Bartholomew,4.7,Kindle Edition
b928,Big Data: A Startup Thriller Novel,Lucas Carlson,4.6,Kindle Edition
b929,Girl Alone: Joss came home from school to discover her father’s death. Angry and hurting she’s out of control.,Cathy Glass,4.9,Paperback
b930,The Smallest Girl in the Smallest Grade,Justin Roberts and ,4.8,Hardcover
b931,The Complete Magnolia Bakery Cookbook: Recipes from the World-Famous Bakery and Allysa Torey's Home Kitchen,Jennifer Appel and ,4.3,Paperback
b932,Welcome to the Goddamn Ice Cube: Chasing Fear and Finding Home in the Great White North,Blair Braverman,4.2,Paperback
b933,Winter Wolf (A New Dawn Novel),Rachel M. Raithby,4.2,Paperback
b934,The Perfect Cookie: Your Ultimate Guide to Foolproof Cookies Brownies & Bars,America's Test Kitchen,4.7,Hardcover
b935,Norman Rockwell Coloring Book,Pomegranate,4.6,Paperback
b936,TSUNAMI STORM,D F Capps,4.5,Kindle Edition
b937,Blowout: A Katerina Carter Fraud Legal Thriller: A gripping psychological thriller (Katerina Carter Fraud Thriller Series Book 3),Colleen Cross,3.8,Kindle Edition
b938,Trading: The BEST TECHNIQUES BIBLE: This Book Includes: Day Trading Options Trading Forex Trading and Stock Trading Best Techniques to Make Immediate Cash With Trading (Volume 4),Samuel Rees,4.5,Paperback
b939,The Crazy Life of a Kid from Brooklyn: My Crazy Life in history with celebrities with travel & with business.,Bill Morgenstein,4.8,Kindle Edition
b940,The Choice She Made (The Mercenary Series Book 1),Marissa Farrar,,Kindle Edition
b941,The Going-To-Bed Book,Sandra Boynton,4.7,Board book
b942,Next Girl On The List - A serial killer thriller (McRyan Mystery Series Book),Roger Stelljes,,Kindle Edition
b943,Black Storm: A Post-Apocalyptic Survival Thriller (The Black Storm Book 1),Mark Gillespie,4.5,Kindle Edition
b944,I Love You Daddy,Jillian Harker and ,4.7,Hardcover
b945,Girl of Mine,Jabari Asim and ,4.8,Board book
b946,Angela Porter's Zen Doodle Designs: New York Times Bestselling Artists' Adult Coloring Books,Angela Porter,4.6,Paperback
b947,Coloring Books For Girls: Gorgeous Coloring Book for Girls: The Really Best Relaxing Colouring Book For Girls 2017 (Cute Animal Penguin Panda Dog ... Kids Coloring Books Ages 2-4 4-8 9-12),Coloring Books For Girls,,Paperback
b948,The Gatekeepers,Jen Lancaster,,Hardcover
b949,The Tools of Argument: How the Best Lawyers Think Argue and Win,Joel P. Trachtman,4.4,Paperback
b950,The Arrows of Islam - An Espionage Thriller - Book 1 in the Ari Cohen Series,Spencer Hawke,,Kindle Edition
b951,Murder in Disguise (A Preston Barclay Mystery Book 3),Donn Taylor,4.4,Kindle Edition
b952,National Geographic Kids Ponies and Horses Sticker Activity Book: Over 1000 Stickers! (NG Sticker Activity Books),National Geographic Kids,4.8,Paperback
b953,The Big Picture: On the Origins of Life Meaning and the Universe Itself,Sean Carroll,4.4,Paperback
b954,Under an Amber Sky: A Gripping Emotional Page Turner You Won’t Be Able to Put Down,Rose Alexander,,Kindle Edition
b955,Adult Coloring Books: 50 Country Landscapes 2nd Edition: Realistic Scenes of Windmills Old Cars Animals Wagons Barns & More (Life Escapes Adult Coloring Books) (Volume 1),Kimberly Hawthorne,3,Paperback
b956,NO EXIT a gripping thriller full of heart-stopping twists,TAYLOR ADAMS,4.5,Paperback
b957,Guitar Theory: For Beginners - Bundle - The Only 2 Books You Need to Learn Guitar Music Theory Guitar Method and Guitar Technique Today (Music Best Seller) (Volume 5),Preston Hoffman,4.5,Paperback
b958,The Catacombs: A suspense horror mystery (World's Scariest Places Book 2),Jeremy Bates,4.4,Kindle Edition
b959,West of the Dead Line: Tales of an Indian Territory Lawman,Phil Truman,4.5,Kindle Edition
b960,Guitar Scales: For Beginners - Bundle - The Only 2 Books You Need to Learn Scales for Guitar Guitar Scale Theory and Guitar Scales for Beginners Today (Music Best Seller Book 25),Preston Hoffman,4.8,Kindle Edition
b961,Medical Medium Thyroid Healing: The Truth behind Hashimoto's Graves' Insomnia Hypothyroidism Thyroid Nodules & Epstein-Barr,Anthony William,4.8,Hardcover
b962,The Passion of Dolssa,Julie Berry,4.3,Paperback
b963,Stephen Curry: Never Give Up. A Boy Who Became a Star. Inspiring Children Book About One of the Best Basketball Players in History.,Stephen Herman,3.2,Paperback
b964,The Truth She Knew (The Truth Series Book 1),J.A. Owenby and ,4.5,Kindle Edition
b965,Charm: A Cinderella Reverse Fairytale book 1 (Reverse Fairytales),J.A. Armitage,4.7,Kindle Edition
b966,Ultimate Sticker Book: Bugs (Ultimate Sticker Books),DK Publishing,4.4,Paperback
b967,Hardwiring Happiness: The New Brain Science of Contentment Calm and Confidence,Rick Hanson,4.4,Paperback
b968,For Girls Only Strong and Beautiful Adult Coloring Book: Coloring Books For Adults Best Seller (Volume 2),America Selby,,Paperback
b969,The Gods Never Left Us: The Long Awaited Sequel to the Worldwide Best-seller Chariots of the Gods,Erich von Daniken,3.7,Paperback
b970,No Such Person,Caroline B. Cooney,4.3,Paperback
b971,Y is for Yesterday (A Kinsey Millhone Novel),Sue Grafton,4.2,Hardcover
b972,A Dark And Wicked Night (The Dark Heart Chronicles Book 3),Merrie Destefano,,Kindle Edition
b973,Damnation Robot: A Paranormal Space Opera Adventure (Galactic Demon Hunters Book 1),Aaron Crash,4.1,Kindle Edition
b974,A Devil in Scotland: A No Ordinary Hero Novel,Suzanne Enoch,4.4,Mass Market Paperback
b975,The Accidental Bestseller,Wendy Wax,4.1,Paperback
b976,Your Labrador Retriever Puppy Month by Month 2nd Edition: Everything you need to know at each stage to ensure your cute & playful puppy gr,Terry Albert and ,4.8,Paperback
b977,Color Me F*cking Calm: Swear Words to Color and Display,Hannah Caner,4.6,Paperback
b978,Commanding Excellence: Inspiring Purpose Passion and Ingenuity through Leadership that Matters,Gary Morton,5,Hardcover
b979,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,4.8,Paperback
b980,Eternal Entity: A Dark Supernatural Thriller (The Celestial Rose Book 1),Annalee Adams,4.3,Kindle Edition
b981,Rewrite Our Ending (Copperfield Lane  Book 2),JL  Long,,Kindle Edition
b982,Unbelievable: My Front-Row Seat to the Craziest Campaign in American History,Katy Tur,4.5,Hardcover
b983,The Black Book,James Patterson and ,4.6,Paperback
b984,Deep Freeze (A Virgil Flowers Novel),John Sandford,4.6,Hardcover
b985,The Greatest Generation,Tom Brokaw,4.5,Paperback
b986,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J. D. Vance,4.4,Hardcover
b987,The Rancher's Christmas Song & The Cowboy's Christmas Miracle (Harlequin Special Edition),RaeAnne Thayne,4.8,Mass Market Paperback
b988,Missing Girls: In Truth Is Justice,Larry Crane,3.5,Kindle Edition
b989,Similar Transactions: A True Story,S. R. Reynolds,4.4,Kindle Edition
b990,A Hundred Billion Ghosts,DM Sinclair,4.6,Kindle Edition
b991,The Tao’s Hum Case: When Romance & Mystery Are Intertwined Nobody Can Escape (Humming Passion Book 1),Gaetane Binet,5,Kindle Edition
b992,The Language of Hoofbeats,Catherine Ryan Hyde,4.4,Paperback
b993,Into the Water: A Novel,Paula Hawkins,3.4,Hardcover
b994,Babies in the Forest: Lift-a-Flap Children's Board Book (Babies Love),Ginger Swift and ,4.7,Board book
b995,The Best Boring Book Ever of Select Healthcare Classification Systems and Databases,Katherine S. Rowell and ,5,Paperback
b996,Living Gluten-Free For Dummies,Danna Korn,4.6,Paperback
b997,Stronger,Suzanne Jenkins,,Kindle Edition
b998,Africa Tusk: an Adventure novel,Eric Heisner and ,5,Kindle Edition
b999,Finding Rebecca,Eoin Dempsey,4.4,Paperback
b1000,The Secret Language of Girls Trilogy: The Secret Language of Girls; The Kind of Friends We Used to Be; The Sound of Your Voice Only Really Far Away,Frances O'Roark Dowell,4,Paperback
b1001,Vegan Cookbook for Beginners: The Essential Vegan Cookbook to Get Started,Rockridge Press,4.3,Paperback
b1002,When: The Scientific Secrets of Perfect Timing,Daniel H. Pink,4.5,Hardcover
b1003,500 Bread Recipes: An Irresistible Collection Of Bread Recipes From Around The World Made Both By Hand And In A Bread Machine Shown In 500 Tempting Photographs,Jennie Shapter,5,Hardcover
b1004,The Greatest Baseball Stories Ever Told: Thirty Unforgettable Tales from the Diamond,Jeff Silverman,4.4,Paperback
b1005,Traveling In and Out of Heaven,Elaine Feuer,4.2,Kindle Edition
b1006,Dandelion Bliss: A Sassy Southern Sisterhood (The Preservation Society Book 1),Lisa Louise,,Kindle Edition
